"scenario","network","pattern","ipd","n_arm","spread","method","par","declined","failed","width","n_attempted","convergence","convergence_mcse","bias","bias_mcse","empse","empse_mcse","mse","mse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","coverage","coverage_mcse","becoverage","becoverage_mcse","rejection","rejection_mcse","n_used","truth","coverage_uncond","cov_err_pp","std_bias"
281,"isolating","rho0.5","all",100,"narrow","joint-split","gWB",0,0,0.702567960863046,2000,1,0,0.00197170352490306,0.00394568222613948,0.176456273505212,0.00279071642484837,0.0311251356659064,0.000952989594619736,0.179305270922011,0.000116847557127315,1.61456283769648,1.60843281955676,0.952,0.00477995815881269,0.952,0.00477995815881269,0.512,0.0111771194858067,2000,-0.356675,0.952,0.2,0.0111738930316061
281,"isolating","rho0.5","all",100,"narrow","shared-info","gWA",0,0,0.704971211869249,2000,1,0,-0.0067945948471993,0.00404134665109383,0.180734516649739,0.00285837830603716,0.032694799544998,0.0010112832676285,0.179931167228757,0.000126865994110027,-0.444491420827309,1.57606841403591,0.943,0.00518415856238985,0.942,0.00522666241496426,0.605,0.0109310338028935,2000,0.405465,0.943,-0.700000000000001,-0.0375943398812256
281,"isolating","rho0.5","all",100,"narrow","shared-info","gWB",0,0,0.696255676617483,2000,1,0,0.00515577884576623,0.00391168163465218,0.174935720828396,0.00276666836327627,0.0306137872240459,0.000925012510411866,0.17769423421952,0.000115764101813493,1.57687256671282,1.60783543870299,0.956,0.00458606585212206,0.9525,0.00475624589355933,0.512,0.0111771194858067,2000,-0.356675,0.956,0.6,0.0294724189053637
281,"isolating","rho0.5","all",100,"narrow","shared-sandwich","gWA",0,0,0.673493361206019,2000,1,0,-0.0067945948471993,0.00404134665109383,0.180734516649739,0.00285837830603716,0.032694799544998,0.0010112832676285,0.175931438323618,0.000875575576608394,-2.65753239345501,1.61392989471414,0.916,0.00620258010830977,0.9155,0.00621931467285584,0.6325,0.010780624981883,2000,0.405465,0.916,-3.39999999999999,-0.0375943398812256
281,"isolating","rho0.5","all",100,"narrow","shared-sandwich","gWB",0,0,0.66469673168817,2000,1,0,0.00515577884576623,0.00391168163465218,0.174935720828396,0.00276666836327627,0.0306137872240459,0.000925012510411866,0.173666207878775,0.000856469577737099,-0.725702528682393,1.64462106266764,0.918,0.00613498166256428,0.92,0.00606630035524124,0.538,0.0111480043057042,2000,-0.356675,0.918,-3.19999999999999,0.0294724189053637
282,"isolating","rho0.5","all",100,"wide","ipd-anchored","gWA",0,0,0.790140931522597,2000,1,0,0.00990373002451556,0.00459405728657069,0.205452487706006,0.00324930148743153,0.0422877032106328,0.00130579728139121,0.201673702968952,0.000144901008096286,-1.83924993035914,1.55404711016212,0.9485,0.00494205169944629,0.946,0.00505390937789747,0.5425,0.0111398776923268,2000,0.405465,0.9485,-0.149999999999995,0.0482044784908488
282,"isolating","rho0.5","all",100,"wide","ipd-anchored","gWB",0,0,0.784417106245497,2000,1,0,0.00214170287360227,0.0044936767433925,0.20096333334271,0.00317830397305322,0.0403706551087378,0.00127657817984678,0.200202831201013,0.000136650068233824,-0.378428307814593,1.57701592450081,0.9485,0.00494205169944629,0.948,0.00496467521596328,0.434,0.0110825087412553,2000,-0.356675,0.9485,-0.149999999999995,0.0106571822728972
282,"isolating","rho0.5","all",100,"wide","joint-split","gWA",0,0,0.786054019175909,2000,1,0,0.00858524395762161,0.00455950917843871,0.203907449340463,0.00322486617630266,0.0416311651863972,0.00128511274270046,0.200629075846454,0.000143123494046276,-1.60777524539342,1.55768896193394,0.946,0.00505390937789747,0.9465,0.00503178646208283,0.545,0.0111349674449457,2000,0.405465,0.946,-0.4,0.0421036307667547
282,"isolating","rho0.5","all",100,"wide","joint-split","gWB",0,0,0.779607244480864,2000,1,0,0.00329597977055535,0.00444216975409346,0.19865987075493,0.00314187392299012,0.0394568748588892,0.00124362520820398,0.198973666953878,0.000134700876683557,0.157956510167523,1.58548293267108,0.945,0.00509779364038993,0.9465,0.00503178646208283,0.432,0.0110764615288458,2000,-0.356675,0.945,-0.5,0.0165910697416154
282,"isolating","rho0.5","all",100,"wide","shared-info","gWA",0,0,0.737716130281182,2000,1,0,-0.0174959410796762,0.00431150783709356,0.192816492185286,0.00304945888878942,0.0374657185130725,0.00118278755893726,0.188298516466782,0.000139112127286575,-2.34314796794559,1.546160774814,0.945,0.00509779364038993,0.948,0.00496467521596328,0.5455,0.0111339514548969,2000,0.405465,0.945,-0.5,-0.0907388205302665
282,"isolating","rho0.5","all",100,"wide","shared-info","gWB",0,0,0.731001151821567,2000,1,0,0.0239132835545013,0.00418322813368123,0.187079649446016,0.00295872875524855,0.0355531409695839,0.00111921044987848,0.186578278432961,0.00013356870818077,-0.267998691754912,1.57891084039216,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.4415,0.0111035523594929,2000,-0.356675,0.9475,-0.249999999999995,0.127824077206226
282,"isolating","rho0.5","all",100,"wide","shared-sandwich","gWA",0,0,0.693564692428112,2000,1,0,-0.0174959410796762,0.00431150783709356,0.192816492185286,0.00304945888878942,0.0374657185130725,0.00118278755893726,0.181461712311041,0.000925379578413736,-5.88890490930283,1.56386148032494,0.904,0.00658726043207645,0.9085,0.00644700511865781,0.591,0.0109936117813938,2000,0.405465,0.904,-4.59999999999999,-0.0907388205302665
282,"isolating","rho0.5","all",100,"wide","shared-sandwich","gWB",0,0,0.689881332442795,2000,1,0,0.0239132835545013,0.00418322813368123,0.187079649446016,0.00295872875524855,0.0355531409695839,0.00111921044987848,0.180515267898744,0.000914594049570768,-3.50886992075883,1.60243630395882,0.9175,0.0061519813881383,0.918,0.00613498166256428,0.4875,0.0111768454851984,2000,-0.356675,0.9175,-3.25,0.127824077206226
283,"isolating","rho0.5","all",400,"narrow","ipd-anchored","gWA",0,0,0.355800591942857,2000,1,0,0.0019679844808736,0.00202452520274713,0.0905395195100826,0.00143191352268473,0.00819717885373702,0.000258157293322812,0.0907878914768519,4.34765948965906e-05,0.274324370300727,1.5865996336432,0.952,0.00477995815881269,0.95,0.00487339717240448,0.992,0.0019919839356782,2000,0.405465,0.952,0.2,0.0217361931179063
283,"isolating","rho0.5","all",400,"narrow","ipd-anchored","gWB",0,0,0.351749536363627,2000,1,0,-0.00089156916535027,0.00195059776708196,0.0872333840790911,0.00137962585805959,0.00760665336181788,0.000239793042229317,0.0897525172545796,4.11958239951877e-05,2.88780860914961,1.62789108203921,0.9595,0.00440793318914885,0.959,0.00443390347211123,0.9855,0.00267298989897081,2000,-0.356675,0.9595,0.950000000000006,-0.0102205041654915
283,"isolating","rho0.5","all",400,"narrow","joint-split","gWA",0,0,0.354390091025419,2000,1,0,0.00183399028889919,0.00202082435737291,0.0903740126734629,0.00142929597535584,0.00816674195599966,0.000257220611064553,0.0904278089049936,4.31188158238173e-05,0.0595262177026878,1.58319477658224,0.948,0.00496467521596328,0.948,0.00496467521596328,0.9925,0.00192921616207204,2000,0.405465,0.948,-0.2,0.0202933369300057
283,"isolating","rho0.5","all",400,"narrow","joint-split","gWB",0,0,0.349991459126128,2000,1,0,-0.000894257878620797,0.00193382367084933,0.0864832236903454,0.00136776181448349,0.00747640800303787,0.000233143653551873,0.0893036856468188,4.07203777502475e-05,3.26128217256574,1.63379117316182,0.9595,0.00440793318914885,0.9595,0.00440793318914885,0.9845,0.00276222283677476,2000,-0.356675,0.9595,0.950000000000006,-0.0103402468185356
283,"isolating","rho0.5","all",400,"narrow","shared-info","gWA",0,0,0.351270290187088,2000,1,0,-0.00174905041047857,0.00200608375223426,0.0897147927710729,0.00141887018673046,0.00804777884727398,0.000253137828227215,0.0896318044119411,4.28030012794803e-05,-0.0925024252617757,1.58079144181327,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.9935,0.00179690706493129,2000,0.405465,0.9455,-0.449999999999995,-0.0194956746424378
283,"isolating","rho0.5","all",400,"narrow","shared-info","gWB",0,0,0.34684219863158,2000,1,0,0.0024700447272864,0.00191937450670867,0.0858370374256141,0.00135754215730341,0.00737041411646407,0.000225477100525467,0.0885002982008537,4.05467593298669e-05,3.10269419252447,1.63128849318273,0.959,0.00443390347211123,0.9595,0.00440793318914885,0.9875,0.00248432586429397,2000,-0.356675,0.959,0.900000000000001,0.028775978311541
283,"isolating","rho0.5","all",400,"narrow","shared-sandwich","gWA",0,0,0.333670267003715,2000,1,0,-0.00174905041047857,0.00200608375223426,0.0897147927710729,0.00141887018673046,0.00804777884727398,0.000253137828227215,0.0872341006106297,0.000430980571074673,-2.76508709859397,1.61109084127211,0.9155,0.00621931467285584,0.9165,0.00618578006398546,0.9915,0.00205277251540447,2000,0.405465,0.9155,-3.45,-0.0194956746424378
283,"isolating","rho0.5","all",400,"narrow","shared-sandwich","gWB",0,0,0.328293342870113,2000,1,0,0.0024700447272864,0.00191937450670867,0.0858370374256141,0.00135754215730341,0.00737041411646407,0.000225477100525467,0.0857826351951148,0.000421561475597881,-0.0633785043507751,1.65507655165121,0.9165,0.00618578006398546,0.915,0.00623598428477814,0.9825,0.00293204280323463,2000,-0.356675,0.9165,-3.35,0.028775978311541
284,"isolating","rho0.5","all",400,"wide","ipd-anchored","gWA",0,0,0.39333468938867,2000,1,0,-0.00192113996451071,0.00229313305975839,0.102552028061437,0.00162189546128044,0.0105153507790472,0.000332146394087036,0.100368034135411,5.0891612560315e-05,-2.12964479329188,1.54864850394893,0.948,0.00496467521596328,0.946,0.00505390937789747,0.983,0.00289058817544112,2000,0.405465,0.948,-0.2,-0.0187333200603287
284,"isolating","rho0.5","all",400,"wide","ipd-anchored","gWB",0,0,0.390589272553944,2000,1,0,-0.0030827235247336,0.00220962906814152,0.0988176160284789,0.00156283445545443,0.00976954196126304,0.000310020673589105,0.0996663678921906,4.93953196165764e-05,0.858907447703561,1.59590119966598,0.9495,0.00489641450451246,0.9475,0.00498717104178311,0.9535,0.00470838348055891,2000,-0.356675,0.9495,-0.0499999999999945,-0.0311960928489225
284,"isolating","rho0.5","all",400,"wide","joint-split","gWA",0,0,0.391831857352879,2000,1,0,-0.00198284579697916,0.00229470371513562,0.102622269905291,0.00162300636010802,0.0105299962928288,0.000330184173234713,0.0999843153045036,5.04681889636672e-05,-2.57054789688625,1.54166475739136,0.944,0.00514120608417908,0.9445,0.00511955808639769,0.9835,0.00284848644019942,2000,0.405465,0.944,-0.6,-0.0193217885241586
284,"isolating","rho0.5","all",400,"wide","joint-split","gWB",0,0,0.388846010048077,2000,1,0,-0.00326117065064302,0.00219459738118588,0.0981453785514928,0.0015522027894266,0.00963833430736293,0.000304996551992113,0.0992212038487041,4.88250016283052e-05,1.09615481960452,1.59964406974378,0.946,0.00505390937789747,0.9495,0.00489641450451246,0.9555,0.00461084319837489,2000,-0.356675,0.946,-0.4,-0.033227959367766
284,"isolating","rho0.5","all",400,"wide","shared-info","gWA",0,0,0.367625242311428,2000,1,0,-0.0263977656998756,0.00213062830971526,0.0952845947061758,0.0015069585127201,0.00977145644527156,0.000301124210815556,0.093811552192743,5.11910210463982e-05,-1.54593984261061,1.55801124887162,0.939,0.00535158854920668,0.9455,0.00507591124823908,0.985,0.00271799558498538,2000,0.405465,0.939,-1.1,-0.277041275993009
284,"isolating","rho0.5","all",400,"wide","shared-info","gWB",0,0,0.364145767013283,2000,1,0,0.0204737193400434,0.00208842049594405,0.0933970038906942,0.00147710561722641,0.00913781201920535,0.000284060282308162,0.0929219710561065,4.91639300863904e-05,-0.508616780837778,1.57437057604248,0.9425,0.00520546587732549,0.9475,0.00498717104178311,0.953,0.00473238840333293,2000,-0.356675,0.9425,-0.749999999999995,0.219211735785491
284,"isolating","rho0.5","all",400,"wide","shared-sandwich","gWA",0,0,0.348817540325475,2000,1,0,-0.0263977656998756,0.00213062830971526,0.0952845947061758,0.0015069585127201,0.00977145644527156,0.000301124210815556,0.0912707880990964,0.000462925104001175,-4.21244023701477,1.59091057471891,0.9035,0.00660256578914591,0.906,0.00652548848746207,0.9825,0.00293204280323463,2000,0.405465,0.9035,-4.65,-0.277041275993009
284,"isolating","rho0.5","all",400,"wide","shared-sandwich","gWB",0,0,0.345146303806174,2000,1,0,0.0204737193400434,0.00208842049594405,0.0933970038906942,0.00147710561722641,0.00913781201920535,0.000284060282308162,0.0902032947345005,0.000449562621184033,-3.41949850975031,1.6015020203829,0.9035,0.00660256578914591,0.9165,0.00618578006398546,0.946,0.00505390937789747,2000,-0.356675,0.9035,-4.65,0.219211735785491
285,"isolating","rho0.5","four",100,"narrow","ipd-anchored","gWA",0,0,1.26177411498393,2000,1,0,0.00451639539182735,0.0072800972895825,0.325575848446369,0.00514909359550989,0.105967031102363,0.00343794365228974,0.322555393389055,0.000473789916813341,-0.927727001780687,1.57360525081203,0.9505,0.0048502448391808,0.95,0.00487339717240448,0.246,0.0096302647938673,2000,0.405465,0.9505,0.0500000000000056,0.0138720221827859
285,"isolating","rho0.5","four",100,"narrow","ipd-anchored","gWB",0,0,1.24605619386314,2000,1,0,-0.0070534795196337,0.00707625182861909,0.31645960229399,0.00500491703910281,0.100146358117462,0.00319705970996683,0.318415644299848,0.000419096581721302,0.618101644468649,1.59681094593978,0.9545,0.00465992220965114,0.954,0.00468422885862764,0.2045,0.00901886217878952,2000,-0.356675,0.9545,0.450000000000006,-0.0222887201668194
285,"isolating","rho0.5","four",100,"narrow","joint-split","gWA",0,5e-04,1.24149054862663,2000,0.9995,0.000499874984371065,0.00379595842169311,0.00715176895170771,0.319756861502739,0.00505832969653416,0.102207711979283,0.00334555361093514,0.317357351124706,0.000460914440989414,-0.750417165954276,1.57666193951952,0.953476738369185,0.00471068138793024,0.952976488244122,0.00473469737455581,0.248624312156078,0.00966705010379858,1999,0.405465,0.953,0.347673836918461,0.0118713900425889
285,"isolating","rho0.5","four",100,"narrow","joint-split","gWB",0,5e-04,1.2225555564481,2000,0.9995,0.000499874984371065,-0.00582638509907218,0.00694717822682116,0.310609573814332,0.00491362600905248,0.0964639908231283,0.00308277237179168,0.312427130927695,0.000417997615145164,0.585158110564277,1.596867358869,0.957978989494747,0.0044875039204889,0.957478739369685,0.00451295744549119,0.213106553276638,0.00915904029487568,1999,-0.356675,0.9575,0.79789894947474,-0.0187579057127033
285,"isolating","rho0.5","four",100,"narrow","shared-info","gWA",0,0,1.21004172917655,2000,1,0,-0.00904796682106085,0.00701067231597882,0.31352679733009,0.00495853372372928,0.0983317688213365,0.00320585255333512,0.309287494579376,0.00043744881551799,-1.35213410362856,1.56637628617425,0.948,0.00496467521596328,0.948,0.00496467521596328,0.252,0.00970814091368682,2000,0.405465,0.948,-0.2,-0.0288586714057965
285,"isolating","rho0.5","four",100,"narrow","shared-info","gWB",0,0,1.1910491402101,2000,1,0,0.00264838611087093,0.00671416220111189,0.300266461872916,0.00474881697507402,0.0901218821006087,0.00289719535803169,0.304344324377931,0.000394742607535752,1.35808124543086,1.60839447696456,0.956,0.00458606585212206,0.9565,0.00456112650559048,0.214,0.00917071425789726,2000,-0.356675,0.956,0.6,0.00882011961759427
285,"isolating","rho0.5","four",100,"narrow","shared-sandwich","gWA",0,0,0.951554621016489,2000,1,0,-0.00904796682106085,0.00701067231597882,0.31352679733009,0.00495853372372928,0.0983317688213365,0.00320585255333512,0.260989317631241,0.00227983251446969,-16.7569343820829,1.50398674165245,0.8155,0.00867351572316555,0.8165,0.00865528018032923,0.42,0.0110363037290571,2000,0.405465,0.8155,-13.45,-0.0288586714057965
285,"isolating","rho0.5","four",100,"narrow","shared-sandwich","gWB",0,0,0.952371422673589,2000,1,0,0.00264838611087093,0.00671416220111189,0.300266461872916,0.00474881697507402,0.0901218821006087,0.00289719535803169,0.261704104696264,0.00235504393342586,-12.842712081835,1.58593914498954,0.8345,0.00830992629329527,0.8345,0.00830992629329527,0.37,0.0107958325292679,2000,-0.356675,0.8345,-11.55,0.00882011961759427
286,"isolating","rho0.5","four",100,"wide","ipd-anchored","gWA",0,0,1.40632195635188,2000,1,0,0.0155667294027152,0.00808810371594998,0.361710994358656,0.00572058330912856,0.131011749082505,0.00450040101678817,0.36093420890985,0.000970404893873744,-0.214753065547024,1.60077927245508,0.9525,0.00475624589355933,0.9515,0.00480352734977121,0.2175,0.00922479674572833,2000,0.405465,0.9525,0.250000000000006,0.0430363733629836
286,"isolating","rho0.5","four",100,"wide","ipd-anchored","gWB",0,0,1.39210834214005,2000,1,0,-0.0161120754413031,0.00802952287415177,0.359091179469857,0.00567915003903279,0.129141600910492,0.00408828689880477,0.356689583236045,0.00077192859173824,-0.668798447613583,1.58559666715884,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.19,0.00877211491032807,2000,-0.356675,0.9525,0.250000000000006,-0.044869037064876
286,"isolating","rho0.5","four",100,"wide","joint-split","gWA",0,0,1.38137199113287,2000,1,0,0.0125074048759304,0.00794919928472015,0.355498999346539,0.00562233847959078,0.126472783943853,0.00421650427766912,0.354339021327229,0.000898394265954288,-0.326295719943692,1.59650194626697,0.9545,0.00465992220965114,0.9535,0.00470838348055891,0.217,0.00921713079000184,2000,0.405465,0.9545,0.450000000000006,0.035182672522063
286,"isolating","rho0.5","four",100,"wide","joint-split","gWB",0,0,1.36574089961344,2000,1,0,-0.0131751295457757,0.00791254696023386,0.353859857564845,0.00559641489069274,0.125327774434962,0.00394508425738118,0.349861236376924,0.000737841262140371,-1.13000135574521,1.57750405715268,0.9475,0.00498717104178311,0.948,0.00496467521596328,0.191,0.00878973833512693,2000,-0.356675,0.9475,-0.249999999999995,-0.0372326198185996
286,"isolating","rho0.5","four",100,"wide","shared-info","gWA",0,0,1.16082648434815,2000,1,0,-0.0482225784626586,0.00661890602252929,0.296006476061165,0.00468144383985861,0.0899014410268013,0.00297742334337365,0.297104962355853,0.000556271567938063,0.371102115502597,1.59848848691785,0.9475,0.00498717104178311,0.954,0.00468422885862764,0.2225,0.00930036961631096,2000,0.405465,0.9475,-0.249999999999995,-0.162910552175535
286,"isolating","rho0.5","four",100,"wide","shared-info","gWB",0,0,1.14544142992754,2000,1,0,0.0423057973414367,0.00663339394112171,0.296654395477668,0.00469169090742778,0.0897496089297371,0.0028789037978272,0.293004815986147,0.000493216526206044,-1.23024622158174,1.57090049840469,0.949,0.00491929873051028,0.9515,0.00480352734977121,0.197,0.00889356508943404,2000,-0.356675,0.949,-0.1,0.142609710108346
286,"isolating","rho0.5","four",100,"wide","shared-sandwich","gWA",0,0,0.954338625466884,2000,1,0,-0.0482225784626586,0.00661890602252929,0.296006476061165,0.00468144383985861,0.0899014410268013,0.00297742334337365,0.258242144435537,0.00208768026438925,-12.7579410180959,1.54957049675679,0.843,0.00813483251210497,0.847,0.00804956520564931,0.376,0.0108310664294888,2000,0.405465,0.843,-10.7,-0.162910552175535
286,"isolating","rho0.5","four",100,"wide","shared-sandwich","gWB",0,0,0.935402871028449,2000,1,0,0.0423057973414367,0.00663339394112171,0.296654395477668,0.00469169090742778,0.0897496089297371,0.0028789037978272,0.252572970526088,0.00198718505926493,-14.8595219297529,1.5039452879855,0.8485,0.00801709891419583,0.84,0.00819756061276768,0.3405,0.0105962198448315,2000,-0.356675,0.8485,-10.15,0.142609710108346
287,"isolating","rho0.5","four",400,"narrow","ipd-anchored","gWA",0,0,0.620050941215903,2000,1,0,0.00244748223473928,0.0035711201510545,0.159705348271543,0.00252579480289411,0.0254990355366911,0.000795827981190164,0.158341921401387,0.000161878123186021,-0.853713970704706,1.57130513273883,0.9515,0.00480352734977121,0.9525,0.00475624589355933,0.731,0.00991561899227678,2000,0.405465,0.9515,0.150000000000006,0.015324986052301
287,"isolating","rho0.5","four",400,"narrow","ipd-anchored","gWB",0,0,0.61297380236831,2000,1,0,-0.0051369603071254,0.00352035893842056,0.157435237830147,0.00248989222845356,0.0247998495447768,0.000820540352342854,0.156508497269552,0.000146060654612101,-0.588648750666043,1.57495947512347,0.9525,0.00475624589355933,0.95,0.00487339717240448,0.639,0.0107396228984076,2000,-0.356675,0.9525,0.250000000000006,-0.0326290376787662
287,"isolating","rho0.5","four",400,"narrow","joint-split","gWA",0,0,0.612618216959721,2000,1,0,0.00215884066070182,0.00352848605025014,0.157798693320381,0.00249564040156267,0.0248926379928111,0.000786945975729224,0.156438091681611,0.000157003686163161,-0.862238850107122,1.57105142010615,0.9505,0.0048502448391808,0.951,0.00482695556225661,0.744,0.00975868843646522,2000,0.405465,0.9505,0.0500000000000056,0.0136809793241994
287,"isolating","rho0.5","four",400,"narrow","joint-split","gWB",0,0,0.603943061659715,2000,1,0,-0.00468421262747187,0.00348514329536611,0.155860346395325,0.00246498478080545,0.0243022432026209,0.000794633442549164,0.154199591512349,0.000142120508753493,-1.06554035159387,1.56733709157978,0.948,0.00496467521596328,0.947,0.0050095408971282,0.656,0.0106222408182078,2000,-0.356675,0.948,-0.2,-0.0300539087446323
287,"isolating","rho0.5","four",400,"narrow","shared-info","gWA",0,0,0.5971724387748,2000,1,0,-0.00824853557697147,0.00342114441474905,0.152998229444452,0.00241971942057782,0.0234647923231953,0.000740292458741952,0.152486557487845,0.0001492900446315,-0.334429985539975,1.57926244636876,0.951,0.00482695556225661,0.9535,0.00470838348055891,0.743,0.00977115653338948,2000,0.405465,0.951,0.1,-0.0539126211258947
287,"isolating","rho0.5","four",400,"narrow","shared-info","gWB",0,0,0.588420157138548,2000,1,0,0.00479367991873791,0.00335755599991823,0.150154469081589,0.0023747443760791,0.0225580707700445,0.000716553653344184,0.150229565963183,0.00013475212581098,0.0500130845611624,1.58486808369749,0.953,0.00473238840333293,0.9545,0.00465992220965114,0.646,0.0106930818756802,2000,-0.356675,0.953,0.3,0.0319249899657212
287,"isolating","rho0.5","four",400,"narrow","shared-sandwich","gWA",0,0,0.461483556832329,2000,1,0,-0.00824853557697147,0.00342114441474905,0.152998229444452,0.00241971942057782,0.0234647923231953,0.000740292458741952,0.127134296278663,0.00118031594710129,-16.9047271067798,1.52388186270717,0.809,0.00878973833512693,0.806,0.00884205858383668,0.8275,0.00844818767547218,2000,0.405465,0.809,-14.1,-0.0539126211258947
287,"isolating","rho0.5","four",400,"narrow","shared-sandwich","gWB",0,0,0.469395882434762,2000,1,0,0.00479367991873791,0.00335755599991823,0.150154469081589,0.0023747443760791,0.0225580707700445,0.000716553653344184,0.129390076552927,0.00118510636959014,-13.8286876545638,1.57487486181557,0.816,0.00866440996259988,0.8215,0.0085626441593704,0.755,0.00961704216482386,2000,-0.356675,0.816,-13.4,0.0319249899657212
288,"isolating","rho0.5","four",400,"wide","ipd-anchored","gWA",0,0,0.691565864235808,2000,1,0,0.0113626610973174,0.00397650804468771,0.17783484601993,0.00281251902151012,0.0317385299099153,0.00103983392211568,0.177035583101318,0.000339323726504797,-0.449441117137817,1.58594630328908,0.9485,0.00494205169944629,0.9465,0.00503178646208283,0.6615,0.0105810620922476,2000,0.405465,0.9485,-0.149999999999995,0.0638944579851575
288,"isolating","rho0.5","four",400,"wide","ipd-anchored","gWB",0,0,0.685506261454867,2000,1,0,0.00141498232200093,0.00397647967166552,0.177833577139803,0.00281249895373615,0.0316109709427306,0.00102422143990391,0.175364306900499,0.000298248913710496,-1.38852869014866,1.56856595164676,0.947,0.0050095408971282,0.947,0.0050095408971282,0.5445,0.011135972117422,2000,-0.356675,0.947,-0.3,0.00795677815606529
288,"isolating","rho0.5","four",400,"wide","joint-split","gWA",0,0,0.683583961347011,2000,1,0,0.0112558448913395,0.00391327253092523,0.175006867872629,0.002767793578158,0.0307387841449046,0.00100125607940222,0.174965214402498,0.000327583824664371,-0.0238010488601503,1.5921990291953,0.9475,0.00498717104178311,0.948,0.00496467521596328,0.6685,0.0105263419572043,2000,0.405465,0.9475,-0.249999999999995,0.0643165895611111
288,"isolating","rho0.5","four",400,"wide","joint-split","gWB",0,0,0.675854186742921,2000,1,0,0.00158034217906639,0.00392022486376506,0.17531778564927,0.00277271084932559,0.030723455283384,0.00101241302844795,0.172882871250958,0.00029044863608379,-1.3888576046606,1.56834370073117,0.947,0.0050095408971282,0.947,0.0050095408971282,0.5515,0.0111208756399845,2000,-0.356675,0.947,-0.3,0.00901415776621727
288,"isolating","rho0.5","four",400,"wide","shared-info","gWA",0,0,0.574497931203294,2000,1,0,-0.0517514885848017,0.00335924200569006,0.150229869551914,0.00237593686035182,0.0252359457694752,0.000784938626641026,0.146868217364351,0.000217638156743297,-2.23767230683869,1.55291687013138,0.9285,0.00576141258720464,0.95,0.00487339717240448,0.677,0.0104563616999413,2000,0.405465,0.9285,-2.15,-0.344482017718309
288,"isolating","rho0.5","four",400,"wide","shared-info","gWB",0,0,0.566613587975148,2000,1,0,0.0557861347309592,0.00325076375869458,0.145378574864676,0.00229921197266992,0.0242364553928901,0.000766787500472973,0.144802875723761,0.000194969394599708,-0.39599998930423,1.58096990491914,0.9295,0.00572406105837455,0.947,0.0050095408971282,0.557,0.0111074524531956,2000,-0.356675,0.9295,-2.05,0.383730097663201
288,"isolating","rho0.5","four",400,"wide","shared-sandwich","gWA",0,0,0.477614791916388,2000,1,0,-0.0517514885848017,0.00335924200569006,0.150229869551914,0.00237593686035182,0.0252359457694752,0.000784938626641026,0.128784778018496,0.000996705836175998,-14.2748519967309,1.50940064448578,0.827,0.00845786616115436,0.841,0.00817676586432558,0.754,0.0096302647938673,2000,0.405465,0.827,-12.3,-0.344482017718309
288,"isolating","rho0.5","four",400,"wide","shared-sandwich","gWB",0,0,0.474855087245218,2000,1,0,0.0557861347309592,0.00325076375869458,0.145378574864676,0.00229921197266992,0.0242364553928901,0.000766787500472973,0.127625934618704,0.000963417962194655,-12.211318113757,1.53845473083897,0.826,0.00847714574606335,0.852,0.00794027707325129,0.66,0.0105924501414923,2000,-0.356675,0.826,-12.4,0.383730097663201
289,"isolating","rho0.5","four-low",100,"narrow","ipd-anchored","gWA",0,0,1.20782409061187,2000,1,0,0.00813660551621581,0.00700133633642966,0.313109279631921,0.00495193053827829,0.0980546066304513,0.00326218540297642,0.308550505603926,0.000366128961903247,-1.4559689937502,1.56288815260211,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.2685,0.00990978682919063,2000,0.405465,0.9475,-0.249999999999995,0.0259864719620603
289,"isolating","rho0.5","four-low",100,"narrow","ipd-anchored","gWB",0,0,1.20607325795372,2000,1,0,-0.00425986905658898,0.00694610611178825,0.310639308897706,0.00491286710482849,0.0964666783267071,0.00296496272408726,0.308108078752719,0.000367235690187198,-0.814845408319009,1.5730956291242,0.957,0.00453602248671675,0.959,0.00443390347211123,0.22,0.00926282894152753,2000,-0.356675,0.957,0.700000000000001,-0.0137132324679224
289,"isolating","rho0.5","four-low",100,"narrow","joint-split","gWA",0,0,1.18933750620128,2000,1,0,0.00515099105369016,0.00692584858391903,0.309733364710272,0.00489853928709981,0.0959133225449743,0.0032349416713673,0.303831161901671,0.000361934010373241,-1.9055754016434,1.55579149337726,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.268,0.0099039386104721,2000,0.405465,0.9465,-0.349999999999995,0.0166304042139872
289,"isolating","rho0.5","four-low",100,"narrow","joint-split","gWB",0,0,1.18399790694956,2000,1,0,-0.00179521074882011,0.00683618480682639,0.305723478696301,0.00483512156587819,0.0934233347850874,0.00288994761384984,0.302490899573776,0.000370645695574557,-1.05735389912169,1.56950125621967,0.9565,0.00456112650559048,0.9565,0.00456112650559048,0.2255,0.00934477795348825,2000,-0.356675,0.9565,0.650000000000006,-0.00587200811817083
289,"isolating","rho0.5","four-low",100,"narrow","shared-info","gWA",0,0,1.16111841695414,2000,1,0,-0.00327274668764527,0.00667226860709245,0.298392923391931,0.00471918632206516,0.0890045284328992,0.00296728526995736,0.296608983763932,0.000347600692315943,-0.597849174075704,1.57638914940018,0.948,0.00496467521596328,0.9475,0.00498717104178311,0.265,0.00986851052591018,2000,0.405465,0.948,-0.2,-0.0109679098634206
