"cell","design","var_T","ratio","shift","em","method","d","c","n","rmse","bias","wrong","loss","loss_se"
95,"anchored",4,0.5,0.6,"present","gcomp",0.1,5,1000,0.168309056649477,-0.00061005576889585,0.647,0.647,0.0151201726054837
95,"anchored",4,0.5,0.6,"present","gcomp",0.3,1,1000,0.168309056649477,-0.00061005576889585,0.037,0.037,0.00597215762238963
95,"anchored",4,0.5,0.6,"present","gcomp",0.3,2,1000,0.168309056649477,-0.00061005576889585,0.091,0.0909999999999999,0.00909954953840025
95,"anchored",4,0.5,0.6,"present","gcomp",0.3,5,1000,0.168309056649477,-0.00061005576889585,0.208,0.208,0.0128413745720969
95,"anchored",4,0.5,0.6,"present","maic_index",-0.3,1,1000,0.500250009565207,-0.00674023801948728,0.305,0.305,0.0145666463946644
95,"anchored",4,0.5,0.6,"present","maic_index",-0.3,2,1000,0.500250009565207,-0.00674023801948728,0.175,0.35,0.024043254315464
95,"anchored",4,0.5,0.6,"present","maic_index",-0.3,5,1000,0.500250009565207,-0.00674023801948728,0.085,0.425,0.0441171318347113
95,"anchored",4,0.5,0.6,"present","maic_index",-0.1,1,1000,0.500250009565207,-0.00674023801948728,0.435,0.435,0.0156850572527172
95,"anchored",4,0.5,0.6,"present","maic_index",-0.1,2,1000,0.500250009565207,-0.00674023801948728,0.306,0.612,0.0291600121108739
95,"anchored",4,0.5,0.6,"present","maic_index",-0.1,5,1000,0.500250009565207,-0.00674023801948728,0.158,0.790000000000001,0.0576994733877981
95,"anchored",4,0.5,0.6,"present","maic_index",0.1,1,1000,0.500250009565207,-0.00674023801948728,0.436,0.436,0.0156891730231441
95,"anchored",4,0.5,0.6,"present","maic_index",0.1,2,1000,0.500250009565207,-0.00674023801948728,0.564,0.564,0.0156891730231441
95,"anchored",4,0.5,0.6,"present","maic_index",0.1,5,1000,0.500250009565207,-0.00674023801948728,0.728,0.728,0.0140788569924626
95,"anchored",4,0.5,0.6,"present","maic_index",0.3,1,1000,0.500250009565207,-0.00674023801948728,0.292,0.292,0.0143855115634773
95,"anchored",4,0.5,0.6,"present","maic_index",0.3,2,1000,0.500250009565207,-0.00674023801948728,0.433,0.433,0.0156766309121813
95,"anchored",4,0.5,0.6,"present","maic_index",0.3,5,1000,0.500250009565207,-0.00674023801948728,0.604,0.604,0.0154733132658594
95,"anchored",4,0.5,0.6,"present","maic_means",-0.3,1,1000,0.33467585577842,0.0876579289213428,0.115,0.115,0.0100934075949046
95,"anchored",4,0.5,0.6,"present","maic_means",-0.3,2,1000,0.33467585577842,0.0876579289213428,0.054,0.108,0.0143017670425909
95,"anchored",4,0.5,0.6,"present","maic_means",-0.3,5,1000,0.33467585577842,0.0876579289213428,0.018,0.089999999999999,0.0210319362480575
95,"anchored",4,0.5,0.6,"present","maic_means",-0.1,1,1000,0.33467585577842,0.0876579289213428,0.289,0.289,0.0143417113582962
95,"anchored",4,0.5,0.6,"present","maic_means",-0.1,2,1000,0.33467585577842,0.0876579289213428,0.164,0.328,0.0234300013863626
95,"anchored",4,0.5,0.6,"present","maic_means",-0.1,5,1000,0.33467585577842,0.0876579289213428,0.063,0.315,0.0384350393814323
95,"anchored",4,0.5,0.6,"present","maic_means",0.1,1,1000,0.33467585577842,0.0876579289213428,0.486,0.486,0.015813097547731
95,"anchored",4,0.5,0.6,"present","maic_means",0.1,2,1000,0.33467585577842,0.0876579289213428,0.651,0.651,0.0150806639915631
95,"anchored",4,0.5,0.6,"present","maic_means",0.1,5,1000,0.33467585577842,0.0876579289213428,0.814,0.814,0.0123107902084128
95,"anchored",4,0.5,0.6,"present","maic_means",0.3,1,1000,0.33467585577842,0.0876579289213428,0.271,0.271,0.0140626013509862
95,"anchored",4,0.5,0.6,"present","maic_means",0.3,2,1000,0.33467585577842,0.0876579289213428,0.421,0.421,0.0156205954753013
95,"anchored",4,0.5,0.6,"present","maic_means",0.3,5,1000,0.33467585577842,0.0876579289213428,0.627,0.627,0.0153004936229228
95,"anchored",4,0.5,0.6,"present","maic_meanvar",-0.3,1,1000,0.568754086644822,0.0273790101545449,0.285,0.285,0.0142821209552005
95,"anchored",4,0.5,0.6,"present","maic_meanvar",-0.3,2,1000,0.568754086644822,0.0273790101545449,0.178,0.356,0.0242043353523672
95,"anchored",4,0.5,0.6,"present","maic_meanvar",-0.3,5,1000,0.568754086644822,0.0273790101545449,0.065,0.325,0.03899866530916
95,"anchored",4,0.5,0.6,"present","maic_meanvar",-0.1,1,1000,0.568754086644822,0.0273790101545449,0.408,0.408,0.0155492050529207
95,"anchored",4,0.5,0.6,"present","maic_meanvar",-0.1,2,1000,0.568754086644822,0.0273790101545449,0.271,0.542,0.0281252027019724
95,"anchored",4,0.5,0.6,"present","maic_meanvar",-0.1,5,1000,0.568754086644822,0.0273790101545449,0.132,0.66,0.0535468698176395
95,"anchored",4,0.5,0.6,"present","maic_meanvar",0.1,1,1000,0.568754086644822,0.0273790101545449,0.449,0.449,0.015736792768752
95,"anchored",4,0.5,0.6,"present","maic_meanvar",0.1,2,1000,0.568754086644822,0.0273790101545449,0.608,0.608,0.0154458594637713
95,"anchored",4,0.5,0.6,"present","maic_meanvar",0.1,5,1000,0.568754086644822,0.0273790101545449,0.76,0.76,0.0135123122589208
95,"anchored",4,0.5,0.6,"present","maic_meanvar",0.3,1,1000,0.568754086644822,0.0273790101545449,0.311,0.311,0.0146455963857227
95,"anchored",4,0.5,0.6,"present","maic_meanvar",0.3,2,1000,0.568754086644822,0.0273790101545449,0.465,0.465,0.0157804950500302
95,"anchored",4,0.5,0.6,"present","maic_meanvar",0.3,5,1000,0.568754086644822,0.0273790101545449,0.651,0.651,0.0150806639915631
95,"anchored",4,0.5,0.6,"present","unadjusted",-0.3,1,1000,0.244413534425774,0.160871691649473,0.007,0.007,0.00263779414624375
95,"anchored",4,0.5,0.6,"present","unadjusted",-0.3,2,1000,0.244413534425774,0.160871691649473,0.002,0.004,0.0028270111411156
95,"anchored",4,0.5,0.6,"present","unadjusted",-0.3,5,1000,0.244413534425774,0.160871691649473,0,0,0
95,"anchored",4,0.5,0.6,"present","unadjusted",-0.1,1,1000,0.244413534425774,0.160871691649473,0.085,0.0849999999999998,0.0088234263669423
95,"anchored",4,0.5,0.6,"present","unadjusted",-0.1,2,1000,0.244413534425774,0.160871691649473,0.036,0.072,0.0117879156323311
95,"anchored",4,0.5,0.6,"present","unadjusted",-0.1,5,1000,0.244413534425774,0.160871691649473,0.008,0.0400000000000003,0.0140925015025224
95,"anchored",4,0.5,0.6,"present","unadjusted",0.1,1,1000,0.244413534425774,0.160871691649473,0.643,0.643,0.0151585217214866
95,"anchored",4,0.5,0.6,"present","unadjusted",0.1,2,1000,0.244413534425774,0.160871691649473,0.787,0.787,0.0129537175667372
95,"anchored",4,0.5,0.6,"present","unadjusted",0.1,5,1000,0.244413534425774,0.160871691649473,0.902,0.902,0.00940661918462124
95,"anchored",4,0.5,0.6,"present","unadjusted",0.3,1,1000,0.244413534425774,0.160871691649473,0.218,0.218,0.0130631790405953
95,"anchored",4,0.5,0.6,"present","unadjusted",0.3,2,1000,0.244413534425774,0.160871691649473,0.383,0.383,0.0153801023256527
95,"anchored",4,0.5,0.6,"present","unadjusted",0.3,5,1000,0.244413534425774,0.160871691649473,0.619,0.619,0.0153647347870074
96,"unanchored",4,0.5,0.6,"present","gcomp",-0.3,1,1000,0.130896100050252,0.00361046011769854,0.008,0.00799999999999999,0.00281850030050451
96,"unanchored",4,0.5,0.6,"present","gcomp",-0.3,2,1000,0.130896100050252,0.00361046011769854,0.002,0.004,0.00282701114111565
96,"unanchored",4,0.5,0.6,"present","gcomp",-0.3,5,1000,0.130896100050252,0.00361046011769854,0,0,0
96,"unanchored",4,0.5,0.6,"present","gcomp",-0.1,1,1000,0.130896100050252,0.00361046011769854,0.206,0.206,0.0127956136127866
96,"unanchored",4,0.5,0.6,"present","gcomp",-0.1,2,1000,0.130896100050252,0.00361046011769854,0.108,0.216,0.0196400033026914
96,"unanchored",4,0.5,0.6,"present","gcomp",-0.1,5,1000,0.130896100050252,0.00361046011769854,0.042,0.209999999999999,0.0317317964651686
96,"unanchored",4,0.5,0.6,"present","gcomp",0.1,1,1000,0.130896100050252,0.00361046011769854,0.215,0.215,0.0129978438190318
96,"unanchored",4,0.5,0.6,"present","gcomp",0.1,2,1000,0.130896100050252,0.00361046011769854,0.367,0.367,0.0152493784641718
96,"unanchored",4,0.5,0.6,"present","gcomp",0.1,5,1000,0.130896100050252,0.00361046011769854,0.594,0.594,0.0155372264386346
96,"unanchored",4,0.5,0.6,"present","gcomp",0.3,1,1000,0.130896100050252,0.00361046011769854,0.02,0.02,0.00442940398017836
96,"unanchored",4,0.5,0.6,"present","gcomp",0.3,2,1000,0.130896100050252,0.00361046011769854,0.046,0.046,0.0066278147173807
96,"unanchored",4,0.5,0.6,"present","gcomp",0.3,5,1000,0.130896100050252,0.00361046011769854,0.098,0.0980000000000001,0.00940661918462124
96,"unanchored",4,0.5,0.6,"present","maic_index",-0.3,1,1000,0.313822999648999,-0.167053324727184,0.297,0.297,0.0144568322948011
96,"unanchored",4,0.5,0.6,"present","maic_index",-0.3,2,1000,0.313822999648999,-0.167053324727184,0.136,0.272,0.021690700460946
96,"unanchored",4,0.5,0.6,"present","maic_index",-0.3,5,1000,0.313822999648999,-0.167053324727184,0.033,0.165,0.028259044102262
96,"unanchored",4,0.5,0.6,"present","maic_index",-0.1,1,1000,0.313822999648999,-0.167053324727184,0.623,0.623,0.0153331701257799
96,"unanchored",4,0.5,0.6,"present","maic_index",-0.1,2,1000,0.313822999648999,-0.167053324727184,0.384,0.768,0.0307753655237941
96,"unanchored",4,0.5,0.6,"present","maic_index",-0.1,5,1000,0.313822999648999,-0.167053324727184,0.162,0.81,0.0582863388565222
96,"unanchored",4,0.5,0.6,"present","maic_index",0.1,1,1000,0.313822999648999,-0.167053324727184,0.131,0.131,0.010674874844838
96,"unanchored",4,0.5,0.6,"present","maic_index",0.1,2,1000,0.313822999648999,-0.167053324727184,0.294,0.294,0.0144142905400082
96,"unanchored",4,0.5,0.6,"present","maic_index",0.1,5,1000,0.313822999648999,-0.167053324727184,0.581,0.581,0.0156103389675778
96,"unanchored",4,0.5,0.6,"present","maic_index",0.3,1,1000,0.313822999648999,-0.167053324727184,0.044,0.0440000000000002,0.00648892179842742
96,"unanchored",4,0.5,0.6,"present","maic_index",0.3,2,1000,0.313822999648999,-0.167053324727184,0.103,0.103,0.0096168333396958
96,"unanchored",4,0.5,0.6,"present","maic_index",0.3,5,1000,0.313822999648999,-0.167053324727184,0.264,0.264,0.0139462718494405
96,"unanchored",4,0.5,0.6,"present","maic_means",-0.3,1,1000,0.222010050865793,-0.112980837763676,0.159,0.159,0.0115694793682713
96,"unanchored",4,0.5,0.6,"present","maic_means",-0.3,2,1000,0.222010050865793,-0.112980837763676,0.073,0.146,0.0164607094304882
96,"unanchored",4,0.5,0.6,"present","maic_means",-0.3,5,1000,0.222010050865793,-0.112980837763676,0.014,0.07,0.0185861627412829
96,"unanchored",4,0.5,0.6,"present","maic_means",-0.1,1,1000,0.222010050865793,-0.112980837763676,0.534,0.534,0.0157826833299376
96,"unanchored",4,0.5,0.6,"present","maic_means",-0.1,2,1000,0.222010050865793,-0.112980837763676,0.326,0.652,0.0296610144090821
96,"unanchored",4,0.5,0.6,"present","maic_means",-0.1,5,1000,0.222010050865793,-0.112980837763676,0.141,0.705000000000001,0.0550545729799624
96,"unanchored",4,0.5,0.6,"present","maic_means",0.1,1,1000,0.222010050865793,-0.112980837763676,0.131,0.131,0.010674874844838
96,"unanchored",4,0.5,0.6,"present","maic_means",0.1,2,1000,0.222010050865793,-0.112980837763676,0.285,0.285,0.0142821209552005
96,"unanchored",4,0.5,0.6,"present","maic_means",0.1,5,1000,0.222010050865793,-0.112980837763676,0.512,0.512,0.0158147433145818
96,"unanchored",4,0.5,0.6,"present","maic_means",0.3,1,1000,0.222010050865793,-0.112980837763676,0.015,0.015,0.003845749574503
96,"unanchored",4,0.5,0.6,"present","maic_means",0.3,2,1000,0.222010050865793,-0.112980837763676,0.057,0.0569999999999999,0.00733517585370685
96,"unanchored",4,0.5,0.6,"present","maic_means",0.3,5,1000,0.222010050865793,-0.112980837763676,0.169,0.169,0.0118566259778901
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",-0.3,1,998,0.344459708509411,-0.144897914320162,0.299599198396794,0.299599198396793,0.0145076163276855
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",-0.3,2,998,0.344459708509411,-0.144897914320162,0.147294589178357,0.294589178356713,0.0224478795121569
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",-0.3,5,998,0.344459708509411,-0.144897914320162,0.0420841683366733,0.210420841683367,0.0317940223528608
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",-0.1,1,998,0.344459708509411,-0.144897914320162,0.581162324649299,0.581162324649299,0.0156251435959708
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",-0.1,2,998,0.344459708509411,-0.144897914320162,0.341683366733467,0.683366733466934,0.0300408176770324
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",-0.1,5,998,0.344459708509411,-0.144897914320162,0.155310621242485,0.776553106212425,0.0573550311925929
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",0.1,1,998,0.344459708509411,-0.144897914320162,0.193386773547094,0.193386773547094,0.0125083053397155
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",0.1,2,998,0.344459708509411,-0.144897914320162,0.37875751503006,0.37875751503006,0.0153625611371409
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",0.1,5,998,0.344459708509411,-0.144897914320162,0.659318637274549,0.659318637274549,0.0150097785517809
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",0.3,1,998,0.344459708509411,-0.144897914320162,0.0751503006012024,0.0751503006012024,0.00834936336054011
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",0.3,2,998,0.344459708509411,-0.144897914320162,0.176352705410822,0.176352705410822,0.012070190437466
96,"unanchored",4,0.5,0.6,"present","maic_meanvar",0.3,5,998,0.344459708509411,-0.144897914320162,0.38877755511022,0.38877755511022,0.0154384131813284
96,"unanchored",4,0.5,0.6,"present","unadjusted",-0.3,1,1000,1.54005924217693,1.53341031788398,0,0,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",-0.3,2,1000,1.54005924217693,1.53341031788398,0,0,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",-0.3,5,1000,1.54005924217693,1.53341031788398,0,0,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",-0.1,1,1000,1.54005924217693,1.53341031788398,0,0,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",-0.1,2,1000,1.54005924217693,1.53341031788398,0,0,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",-0.1,5,1000,1.54005924217693,1.53341031788398,0,0,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",0.1,1,1000,1.54005924217693,1.53341031788398,1,1,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",0.1,2,1000,1.54005924217693,1.53341031788398,1,1,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",0.1,5,1000,1.54005924217693,1.53341031788398,1,1,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",0.3,1,1000,1.54005924217693,1.53341031788398,1,1,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",0.3,2,1000,1.54005924217693,1.53341031788398,1,1,0
96,"unanchored",4,0.5,0.6,"present","unadjusted",0.3,5,1000,1.54005924217693,1.53341031788398,1,1,0
97,"anchored",0.25,1,0.6,"present","gcomp",-0.3,1,1000,0.199756289540491,0.0235528383078015,0.048,0.048,0.00676326413366667
97,"anchored",0.25,1,0.6,"present","gcomp",-0.3,2,1000,0.199756289540491,0.0235528383078015,0.013,0.026,0.00716766177880727
97,"anchored",0.25,1,0.6,"present","gcomp",-0.3,5,1000,0.199756289540491,0.0235528383078015,0.002,0.0100000000000001,0.00706752785278919
97,"anchored",0.25,1,0.6,"present","gcomp",-0.1,1,1000,0.199756289540491,0.0235528383078015,0.264,0.264,0.0139462718494405
97,"anchored",0.25,1,0.6,"present","gcomp",-0.1,2,1000,0.199756289540491,0.0235528383078015,0.143,0.286,0.0221516296171341
97,"anchored",0.25,1,0.6,"present","gcomp",-0.1,5,1000,0.199756289540491,0.0235528383078015,0.047,0.235,0.0334797833908149
97,"anchored",0.25,1,0.6,"present","gcomp",0.1,1,1000,0.199756289540491,0.0235528383078015,0.343,0.343,0.015019206922357
97,"anchored",0.25,1,0.6,"present","gcomp",0.1,2,1000,0.199756289540491,0.0235528383078015,0.518,0.518,0.0158090456994067
97,"anchored",0.25,1,0.6,"present","gcomp",0.1,5,1000,0.199756289540491,0.0235528383078015,0.737,0.737,0.0139292865942597
97,"anchored",0.25,1,0.6,"present","gcomp",0.3,1,1000,0.199756289540491,0.0235528383078015,0.079,0.079,0.00853415677333344
97,"anchored",0.25,1,0.6,"present","gcomp",0.3,2,1000,0.199756289540491,0.0235528383078015,0.172,0.172,0.0119397888824953
97,"anchored",0.25,1,0.6,"present","gcomp",0.3,5,1000,0.199756289540491,0.0235528383078015,0.346,0.346,0.0150502661275644
97,"anchored",0.25,1,0.6,"present","maic_index",-0.3,1,1000,0.278388792750398,0.0194195235724781,0.11,0.11,0.00989939381972444
97,"anchored",0.25,1,0.6,"present","maic_index",-0.3,2,1000,0.278388792750398,0.0194195235724781,0.053,0.106,0.0141762112344929
97,"anchored",0.25,1,0.6,"present","maic_index",-0.3,5,1000,0.278388792750398,0.0194195235724781,0.017,0.0849999999999998,0.0204497724484454
97,"anchored",0.25,1,0.6,"present","maic_index",-0.1,1,1000,0.278388792750398,0.0194195235724781,0.344,0.344,0.0150296337244089
97,"anchored",0.25,1,0.6,"present","maic_index",-0.1,2,1000,0.278388792750398,0.0194195235724781,0.184,0.368,0.0245189146818772
97,"anchored",0.25,1,0.6,"present","maic_index",-0.1,5,1000,0.278388792750398,0.0194195235724781,0.074,0.37,0.0414103225635203
97,"anchored",0.25,1,0.6,"present","maic_index",0.1,1,1000,0.278388792750398,0.0194195235724781,0.376,0.376,0.0153251055088981
97,"anchored",0.25,1,0.6,"present","maic_index",0.1,2,1000,0.278388792750398,0.0194195235724781,0.535,0.535,0.0157804950500302
97,"anchored",0.25,1,0.6,"present","maic_index",0.1,5,1000,0.278388792750398,0.0194195235724781,0.749,0.749,0.0137181335168889
97,"anchored",0.25,1,0.6,"present","maic_index",0.3,1,1000,0.278388792750398,0.0194195235724781,0.162,0.162,0.0116572677713044
97,"anchored",0.25,1,0.6,"present","maic_index",0.3,2,1000,0.278388792750398,0.0194195235724781,0.286,0.286,0.0142971468625179
97,"anchored",0.25,1,0.6,"present","maic_index",0.3,5,1000,0.278388792750398,0.0194195235724781,0.473,0.473,0.0157962185513026
97,"anchored",0.25,1,0.6,"present","maic_means",-0.3,1,1000,0.272807840998734,0.0218767297655443,0.102,0.102,0.00957536880165389
97,"anchored",0.25,1,0.6,"present","maic_means",-0.3,2,1000,0.272807840998734,0.0218767297655443,0.048,0.0959999999999999,0.0135265282673333
97,"anchored",0.25,1,0.6,"present","maic_means",-0.3,5,1000,0.272807840998734,0.0218767297655443,0.015,0.075,0.0192287478725149
97,"anchored",0.25,1,0.6,"present","maic_means",-0.1,1,1000,0.272807840998734,0.0218767297655443,0.336,0.336,0.014944140233795
97,"anchored",0.25,1,0.6,"present","maic_means",-0.1,2,1000,0.272807840998734,0.0218767297655443,0.178,0.356,0.0242043353523671
97,"anchored",0.25,1,0.6,"present","maic_means",-0.1,5,1000,0.272807840998734,0.0218767297655443,0.069,0.345,0.0400946702515754
97,"anchored",0.25,1,0.6,"present","maic_means",0.1,1,1000,0.272807840998734,0.0218767297655443,0.374,0.374,0.0153087673690064
97,"anchored",0.25,1,0.6,"present","maic_means",0.1,2,1000,0.272807840998734,0.0218767297655443,0.546,0.546,0.0157522103887718
97,"anchored",0.25,1,0.6,"present","maic_means",0.1,5,1000,0.272807840998734,0.0218767297655443,0.748,0.748,0.0137362543906512
97,"anchored",0.25,1,0.6,"present","maic_means",0.3,1,1000,0.272807840998734,0.0218767297655443,0.16,0.16,0.011598902298689
97,"anchored",0.25,1,0.6,"present","maic_means",0.3,2,1000,0.272807840998734,0.0218767297655443,0.284,0.284,0.0142670090610313
97,"anchored",0.25,1,0.6,"present","maic_means",0.3,5,1000,0.272807840998734,0.0218767297655443,0.46,0.46,0.0157685969143944
97,"anchored",0.25,1,0.6,"present","maic_meanvar",-0.3,1,1000,0.274727937827539,0.021757397276625,0.107,0.107,0.00977991035984717
97,"anchored",0.25,1,0.6,"present","maic_meanvar",-0.3,2,1000,0.274727937827539,0.021757397276625,0.052,0.104,0.0140492484276343
97,"anchored",0.25,1,0.6,"present","maic_meanvar",-0.3,5,1000,0.274727937827539,0.021757397276625,0.019,0.095,0.0215972554145532
97,"anchored",0.25,1,0.6,"present","maic_meanvar",-0.1,1,1000,0.274727937827539,0.021757397276625,0.339,0.339,0.0149767587716203
97,"anchored",0.25,1,0.6,"present","maic_meanvar",-0.1,2,1000,0.274727937827539,0.021757397276625,0.176,0.352,0.024097233797195
97,"anchored",0.25,1,0.6,"present","maic_meanvar",-0.1,5,1000,0.274727937827539,0.021757397276625,0.074,0.37,0.0414103225635203
97,"anchored",0.25,1,0.6,"present","maic_meanvar",0.1,1,1000,0.274727937827539,0.021757397276625,0.376,0.376,0.0153251055088981
97,"anchored",0.25,1,0.6,"present","maic_meanvar",0.1,2,1000,0.274727937827539,0.021757397276625,0.546,0.546,0.0157522103887718
97,"anchored",0.25,1,0.6,"present","maic_meanvar",0.1,5,1000,0.274727937827539,0.021757397276625,0.758,0.758,0.0135506317055559
97,"anchored",0.25,1,0.6,"present","maic_meanvar",0.3,1,1000,0.274727937827539,0.021757397276625,0.16,0.16,0.011598902298689
97,"anchored",0.25,1,0.6,"present","maic_meanvar",0.3,2,1000,0.274727937827539,0.021757397276625,0.281,0.281,0.0142211547084349
97,"anchored",0.25,1,0.6,"present","maic_meanvar",0.3,5,1000,0.274727937827539,0.021757397276625,0.466,0.466,0.0157826833299376
97,"anchored",0.25,1,0.6,"present","unadjusted",-0.3,1,1000,0.285999527442635,0.212524134221807,0.004,0.004,0.00199699473909873
97,"anchored",0.25,1,0.6,"present","unadjusted",-0.3,2,1000,0.285999527442635,0.212524134221807,0,0,0
97,"anchored",0.25,1,0.6,"present","unadjusted",-0.3,5,1000,0.285999527442635,0.212524134221807,0,0,0
97,"anchored",0.25,1,0.6,"present","unadjusted",-0.1,1,1000,0.285999527442635,0.212524134221807,0.054,0.0539999999999999,0.00715088352129545
97,"anchored",0.25,1,0.6,"present","unadjusted",-0.1,2,1000,0.285999527442635,0.212524134221807,0.018,0.0360000000000001,0.0084127744992229
97,"anchored",0.25,1,0.6,"present","unadjusted",-0.1,5,1000,0.285999527442635,0.212524134221807,0.005,0.025,0.0111579343742244
97,"anchored",0.25,1,0.6,"present","unadjusted",0.1,1,1000,0.285999527442635,0.212524134221807,0.73,0.73,0.0140462556326339
97,"anchored",0.25,1,0.6,"present","unadjusted",0.1,2,1000,0.285999527442635,0.212524134221807,0.853,0.853,0.0112034153951603
97,"anchored",0.25,1,0.6,"present","unadjusted",0.1,5,1000,0.285999527442635,0.212524134221807,0.944,0.944,0.00727440148169707
97,"anchored",0.25,1,0.6,"present","unadjusted",0.3,1,1000,0.285999527442635,0.212524134221807,0.31,0.31,0.0146326386586329
97,"anchored",0.25,1,0.6,"present","unadjusted",0.3,2,1000,0.285999527442635,0.212524134221807,0.481,0.481,0.0158078742685058
97,"anchored",0.25,1,0.6,"present","unadjusted",0.3,5,1000,0.285999527442635,0.212524134221807,0.723,0.723,0.0141587948453063
98,"unanchored",0.25,1,0.6,"present","gcomp",-0.3,1,1000,0.184321240328633,-0.00293487502491389,0.052,0.0520000000000002,0.00702462421381712
98,"unanchored",0.25,1,0.6,"present","gcomp",-0.3,2,1000,0.184321240328633,-0.00293487502491389,0.021,0.0420000000000001,0.00907294430261302
98,"unanchored",0.25,1,0.6,"present","gcomp",-0.3,5,1000,0.184321240328633,-0.00293487502491389,0.002,0.0100000000000001,0.00706752785278915
98,"unanchored",0.25,1,0.6,"present","gcomp",-0.1,1,1000,0.184321240328633,-0.00293487502491389,0.309,0.309,0.0146196009772065
98,"unanchored",0.25,1,0.6,"present","gcomp",-0.1,2,1000,0.184321240328633,-0.00293487502491389,0.181,0.362,0.0243628723583558
98,"unanchored",0.25,1,0.6,"present","gcomp",-0.1,5,1000,0.184321240328633,-0.00293487502491389,0.075,0.375,0.0416666666666667
98,"unanchored",0.25,1,0.6,"present","gcomp",0.1,1,1000,0.184321240328633,-0.00293487502491389,0.294,0.294,0.0144142905400082
98,"unanchored",0.25,1,0.6,"present","gcomp",0.1,2,1000,0.184321240328633,-0.00293487502491389,0.442,0.442,0.0157125072118642
98,"unanchored",0.25,1,0.6,"present","gcomp",0.1,5,1000,0.184321240328633,-0.00293487502491389,0.626,0.626,0.0153087673690064
98,"unanchored",0.25,1,0.6,"present","gcomp",0.3,1,1000,0.184321240328633,-0.00293487502491389,0.048,0.048,0.00676326413366669
98,"unanchored",0.25,1,0.6,"present","gcomp",0.3,2,1000,0.184321240328633,-0.00293487502491389,0.113,0.113,0.0100165528666969
98,"unanchored",0.25,1,0.6,"present","gcomp",0.3,5,1000,0.184321240328633,-0.00293487502491389,0.242,0.242,0.013550631705556
98,"unanchored",0.25,1,0.6,"present","maic_index",-0.3,1,1000,0.202944237690637,-0.00926269258502044,0.072,0.072,0.00817819557621868
98,"unanchored",0.25,1,0.6,"present","maic_index",-0.3,2,1000,0.202944237690637,-0.00926269258502044,0.027,0.0539999999999998,0.0102561780985506
98,"unanchored",0.25,1,0.6,"present","maic_index",-0.3,5,1000,0.202944237690637,-0.00926269258502044,0.004,0.0200000000000003,0.00998497369549361
98,"unanchored",0.25,1,0.6,"present","maic_index",-0.1,1,1000,0.202944237690637,-0.00926269258502044,0.336,0.336,0.014944140233795
98,"unanchored",0.25,1,0.6,"present","maic_index",-0.1,2,1000,0.202944237690637,-0.00926269258502044,0.185,0.37,0.0245703826527733
98,"unanchored",0.25,1,0.6,"present","maic_index",-0.1,5,1000,0.202944237690637,-0.00926269258502044,0.078,0.39,0.0424228676505928
98,"unanchored",0.25,1,0.6,"present","maic_index",0.1,1,1000,0.202944237690637,-0.00926269258502044,0.295,0.295,0.0144285544384455
98,"unanchored",0.25,1,0.6,"present","maic_index",0.1,2,1000,0.202944237690637,-0.00926269258502044,0.449,0.449,0.015736792768752
98,"unanchored",0.25,1,0.6,"present","maic_index",0.1,5,1000,0.202944237690637,-0.00926269258502044,0.665,0.665,0.0149331174909326
98,"unanchored",0.25,1,0.6,"present","maic_index",0.3,1,1000,0.202944237690637,-0.00926269258502044,0.068,0.068,0.0079648879112916
98,"unanchored",0.25,1,0.6,"present","maic_index",0.3,2,1000,0.202944237690637,-0.00926269258502044,0.134,0.134,0.0107777622983697
98,"unanchored",0.25,1,0.6,"present","maic_index",0.3,5,1000,0.202944237690637,-0.00926269258502044,0.302,0.302,0.0145260802354595
98,"unanchored",0.25,1,0.6,"present","maic_means",-0.3,1,1000,0.199084256136011,-0.00335634904887434,0.07,0.07,0.00807249435832349
98,"unanchored",0.25,1,0.6,"present","maic_means",-0.3,2,1000,0.199084256136011,-0.00335634904887434,0.024,0.048,0.00968451288345413
98,"unanchored",0.25,1,0.6,"present","maic_means",-0.3,5,1000,0.199084256136011,-0.00335634904887434,0.003,0.0150000000000001,0.00865158077173472
98,"unanchored",0.25,1,0.6,"present","maic_means",-0.1,1,1000,0.199084256136011,-0.00335634904887434,0.319,0.319,0.0147464048654735
