"cell","method","n_ok","n_fail","bias","bias_mcse","emp_se","mod_se","coverage","cov_mcse","width","realized_pred","arm_C_bias","arm_B_bias","rho0","drho","cv_t","cv_lam","n_arm","gamma","arm","predicted","pred_arm_C","pred_arm_B"
14,"sensitivity",1000,0,-0.0258585895092705,0.0033134479974317,0.104780425804079,NA,0.998,0.00141279864099595,0.605793239574081,-0.0264342355243324,-0.0236443467698441,-0.050722224162838,-0.2,0,0.6,0.2,250,0.2,"main",-0.026706927905955,-0.0242926925690446,-0.0509996204749996
14,"weighted",1000,0,0.000800309267153842,0.0030828700691114,0.0974889114875274,0.100696082516249,0.953,0.00669260786241059,0.394721390232243,-0.0264342355243324,-0.0236443467698441,-0.050722224162838,-0.2,0,0.6,0.2,250,0.2,"main",-0.026706927905955,-0.0242926925690446,-0.0509996204749996
14,"borrowed",1000,0,0.000152114281620694,0.00317284539996791,0.100334181274865,0.100685735291711,0.944,0.00727076337120113,0.394680829857373,-0.0264342355243324,-0.0236443467698441,-0.050722224162838,-0.2,0,0.6,0.2,250,0.2,"main",-0.026706927905955,-0.0242926925690446,-0.0509996204749996
14,"unweighted",1000,0,-0.0258585895092705,0.0033134479974317,0.104780425804079,0.107055060024587,0.945,0.00720936890441875,0.419648124021927,-0.0264342355243324,-0.0236443467698441,-0.050722224162838,-0.2,0,0.6,0.2,250,0.2,"main",-0.026706927905955,-0.0242926925690446,-0.0509996204749996
15,"sensitivity",1000,0,-0.055512968399098,0.00345059781162014,0.109117483739123,NA,1,0,0.613280982693246,-0.0547699548608656,-0.049005872294605,-0.106613243902957,-0.4,0,0.6,0.2,250,0.2,"main",-0.0555503943261307,-0.0491902441907718,-0.104740638516902
15,"weighted",1000,0,-0.00141506677750508,0.00305171883165056,0.0965038228644371,0.0978464348712221,0.954,0.00662449998113065,0.383550976726478,-0.0547699548608656,-0.049005872294605,-0.106613243902957,-0.4,0,0.6,0.2,250,0.2,"main",-0.0555503943261307,-0.0491902441907718,-0.104740638516902
15,"unweighted",1000,0,-0.055512968399098,0.00345059781162014,0.109117483739123,0.10919961632669,0.923,0.00843036179532053,0.428054630251811,-0.0547699548608656,-0.049005872294605,-0.106613243902957,-0.4,0,0.6,0.2,250,0.2,"main",-0.0555503943261307,-0.0491902441907718,-0.104740638516902
15,"borrowed",1000,0,-0.00122380059533962,0.00311736980272791,0.0985798888564999,0.0978341652551312,0.948,0.00702111102319284,0.383502880715194,-0.0547699548608656,-0.049005872294605,-0.106613243902957,-0.4,0,0.6,0.2,250,0.2,"main",-0.0555503943261307,-0.0491902441907718,-0.104740638516902
16,"unweighted",1000,0,-0.0892728019258056,0.00359682419819895,0.113741568095176,0.111686345857505,0.876,0.0104222838188182,0.437802430891189,-0.0853904029432342,-0.0747582725817367,-0.165013335168842,-0.6,0,0.6,0.2,250,0.2,"main",-0.0868110519607798,-0.0747235461959365,-0.161534598156716
16,"weighted",1000,0,-0.0040881736651247,0.0031409457763941,0.0993254266049128,0.0969315311481413,0.949,0.00695693898205238,0.379964620033359,-0.0853904029432342,-0.0747582725817367,-0.165013335168842,-0.6,0,0.6,0.2,250,0.2,"main",-0.0868110519607798,-0.0747235461959365,-0.161534598156716
